CN,PREV_PLT_C,INVYR,PLOT,LAT,LON,ELEV,ELEV_met,PLOT_cond,STDAGE_cond,FORTYPCD_cond,OWNGRPCD_cond,DSTRBCD_cond,CONDPROP_cond,PLOT_tree,DENS_6plus,DENS_6_12,DENS_12_24,DENS_24_36,DENS_36plus,BALIVE_sqftac,BALIVE_sqmha,BALIVE_sqmha_check,ABCO_met,ABMA_met,CADE_met,JUNIPER_met,PICO_met,PIJE_met,PILA_met,PIMO_met,PIPO_met,PSME_met,QUCH_met,QUKE_met
29880222010497,"""""",2009,73339,38.954971,-120.418292,4900,1493.52,73339,153,California mixed conifer,10,22,1,73339,314.6338472942921,208.18543118359278,74.35193970842599,29.627516679021493,2.4689597232517912,149.0094135831181,34.20779305744925,34.20779305744925,5.779417957830845,0,10.437414068852698,0,0,17.99096103076571,0,0,0,0,0,0
13112883010497,"""""",2005,64364,38.456693,-120.317458,4900,1493.52,64364,75,California mixed conifer,40,0,1,64364,361.7139708425995,133.8334914751668,193.3150432419076,34.565436125525075,0,181.50175336907637,41.66699451743212,41.66699451743213,17.237088631242482,0,20.299223265109884,0,0,0,4.130682621079761,0,0,0,0,0
13100614010497,"""""",2005,95136,38.597523,-120.311816,5700,1737.3600000000001,95136,130,California mixed conifer,10,0,1,95136,453.23536940943904,148.70387941685198,223.055819125278,69.13087225105015,12.344798616258958,380.91575911822133,87.44606898925183,87.44606898925183,46.1574418769024,0,28.309305293007743,0,0,0,8.156489441047356,0,4.822832378294331,0,0,0
40224536010497,"""""",2010,81421,38.698071,-120.496859,4700,1432.5600000000002,81421,79,California mixed conifer,10,0,1,81421,170.92451692611812,0,148.70387941685198,17.282718062762537,4.9379194465035825,158.93554120050254,36.486514322316964,36.48651432231697,15.059429695752128,0,8.501876395343018,0,0,0,0,0,6.177203633584454,6.74800459763737,0,0
22953319010497,"""""",2007,57993,38.906736,-120.302104,6300,1920.24,57993,155,California mixed conifer,10,20,1,57993,269.90942426488755,74.35193970842599,133.8334914751668,41.97231529528045,19.75167778601433,267.2288583731394,61.34719455900487,61.347194559004855,34.577073193989165,1.1791319915585041,7.052424236656198,0,0,11.19670580514575,7.3418593316552405,0,0,0,0,0
8939808010901,"""""",2006,66592,38.667407,-120.426549,4900,1493.52,66592,57-57,California mixed conifer-Ponderosa pine,10-10,0-0,0.9149-0.0851,66592,582.3574598468001,386.6300864838152,178.4446553002224,14.813758339510747,2.4689597232517912,198.7723328862791,45.631766916037314,45.63176691603732,31.522875446077055,0,8.580702413642811,0,0,0,0,0,5.528189056317453,0,0,0
40224557010497,"""""",2010,59364,38.859917,-120.505236,4900,1493.52,59364,65,California mixed conifer,40,0,1,59364,344.3746231776625,252.79659500864838,59.48155176674079,22.220637509266123,9.875838893007165,146.82121077949432,33.70545171622695,33.70545171622695,8.872506450925542,0,8.9786421097206,0,0,0,8.63318619708197,0,2.021798070683196,5.199318887815646,0,0
25152355010900,"""""",2004,92457,38.682117,-120.196866,5900,1798.3200000000002,92457,220,California mixed conifer,10,12,1,92457,103.9794563874475,59.48155176674079,14.870387941685198,17.282718062762537,12.344798616258958,98.61312224122534,22.63841724667362,22.63841724667362,5.222717121345481,0,7.497792610722171,0,0,8.715618000777997,1.202289513827969,0,0,0,0,0
22953318010497,"""""",2007,54692,38.939386,-120.435112,5900,1798.3200000000002,54692,70-NA,White fir-NA,40-40,0-NA,0.9183-0.0817,54692,629.4375833951075,371.75969854213,237.92620706696317,19.75167778601433,0,228.16982507892905,52.380490403719584,52.380490403719584,42.45337019970177,0,0.9621678737833785,0,0,0,7.065784103213034,0,0,0,0,1.899168227021401
13208024010497,"""""",2005,92930,38.952771,-120.491699,4300,1310.64,92930,65,California black oak,10,0,1,92930,567.4870719051148,401.5004744255004,148.70387941685198,17.282718062762537,0,185.6477192929888,42.61877562265285,42.618775622652855,0,0,4.568281738271682,0,0,0,0,0,4.923565748365552,6.397519664789283,1.1647136678729486,25.564694803353387
24333775010900,"""""",2003,78904,38.798608,-120.53128,4300,1310.64,78904,55-NA-17,California mixed conifer-NA-Ponderosa pine,40-40-40,0-NA-0,0.3612-0.0112-0.6276,78904,369.23410921670376,312.2781467753892,44.6111638250556,12.344798616258958,0,90.2888452236572,20.727429620304537,20.727429620304534,1.853252344041256,0,1.6505070958846522,0,0,0,0.8719539017248086,0,14.781095801489645,1.5706204771641734,0,0
8940255010901,"""""",2006,50288,38.847332,-120.48685,4900,1493.52,50288,200,California mixed conifer,10,0,1,50288,426.0768124536694,282.53737089201877,89.2223276501112,22.220637509266123,32.09647640227328,310.6027063697524,71.30444209589132,71.30444209589132,9.849919515474152,0,6.985549274473959,0,0,0,27.138664412360576,0,16.634250659603275,10.696058233979354,0,0
22931683010497,"""""",2008,77434,38.669733,-120.396481,5300,1615.44,77434,125-NA-50-100,California mixed conifer-NA-NA-NA,10-10-10-10,0-NA-0-0,0.4209-0.1165-0.1021-0.3605,77434,185.73827526562886,59.48155176674079,89.2223276501112,37.03439584877687,0,142.89722092628244,32.804629213604805,32.804629213604805,7.463711887728116,0,22.100458685151306,0,0,0,1.4547703117318425,0,0,1.2153501163953409,0,0.570338212598198
22953315010497,"""""",2007,71824,38.900756,-120.617217,4300,1310.64,71824,16,Ponderosa pine,40,0,1,71824,490.7228020756116,446.111638250556,44.6111638250556,0,0,100.60875244927993,23.096550082276295,23.096550082276295,0,0,0.8627034213286786,0,0,0,0,0,22.233846660947616,0,0,0
29880620010497,"""""",2009,85143,38.505526,-120.064183,5900,1798.3200000000002,85143,173,California mixed conifer,10,0,1,85143,282.310852483321,148.70387941685198,74.35193970842599,32.09647640227328,27.158556955769708,239.55975057863614,54.99525282083634,54.995252820836335,18.72822201500459,0,16.82264505920656,0,0,2.6819438405754594,15.620693337437629,0,0,0,0.3282326931005087,0.8135158755115887
40224511010497,"""""",2010,54566,38.504539,-120.312918,4700,1432.5600000000002,54566,80-NA,California mixed conifer-NA,40-40,0-NA,0.9625-0.0375,54566,79.28985915492957,14.870387941685198,59.48155176674079,4.9379194465035825,0,53.22443075955344,12.218626120609164,12.218626120609166,7.284188753290423,0,2.1014879655372103,0,0,0,0,0,0,0,0,2.832949401781532
40224581010497,"""""",2010,73786,38.989333,-120.360291,5500,1676.4,73786,154,California mixed conifer,10,0,1,73786,488.08395354583644,252.79659500864838,193.3150432419076,27.158556955769708,14.813758339510747,291.9004506048878,67.01100264446288,67.01100264446288,6.791839713639659,0,33.211914815753545,0,1.9308913592058163,12.795319549426768,0,0,12.281037206437091,0,0,0
8886621010901,"""""",2006,83668,38.941007,-120.17611,7700,2346.96,83668,105,Lodgepole pine,10,0,1,83668,513.0000691870522,237.92620706696317,267.6669829503336,4.9379194465035825,2.4689597232517912,202.05376777960447,46.385079361628236,40.90895843913367,0,0,0,0,33.6193061889901,0,0,7.289652250143565,0,0,0,0
25032252010900,"""""",2004,94600,39.059423,-120.420914,5100,1554.48,94600,97-97,California black oak-California mixed conifer,10-40,0-0,0.801-0.199,94600,678.9866666666667,565.0747417840375,89.2223276501112,22.220637509266123,2.4689597232517912,181.19105362302813,41.595667798131316,41.59566779813132,0,0,17.309966975126194,0,0,0,0,0,2.9288846074868737,0,0.8008048854382358,20.55601133008002
22953331010497,"""""",2007,72015,39.051175,-120.607937,4700,1432.5600000000002,72015,23-70,Ponderosa pine-California mixed conifer,10-10,46-46,0.9231-0.0769,72015,237.92620706696317,44.6111638250556,193.3150432419076,0,0,102.5256348120401,23.53660493253042,23.53660493253042,0,0,0,0,0,0,0,0,23.53660493253042,0,0,0
8935129010901,"""""",2006,67566,38.513244,-120.124622,6300,1920.24,67566,75,Ponderosa pine,10,0,1,67566,118.96310353348159,74.35193970842599,44.6111638250556,0,0,43.92122360330488,10.082907460163495,10.082907460163495,0,0,0,0,0,0,0,0,10.082907460163495,0,0,0
13157752010497,"""""",2005,76054,39.06826,-120.369648,7300,2225.04,76054,180,Red fir,10,0,1,76054,160.8787892265876,104.09271559179639,0,34.565436125525075,22.220637509266123,167.11620150923798,38.36453214807275,38.36453214807275,0,38.36453214807275,0,0,0,0,0,0,0,0,0,0
40224553010497,"""""",2010,69454,38.851071,-120.351911,4900,1493.52,69454,100-NA,White fir-NA,10-10,22-NA,0.9897-0.0103,69454,56.78607363479121,0,0,44.441275018532245,12.344798616258958,125.8173422918495,28.883635635255306,28.883635635255303,25.104130329970022,0,0,0,0,3.779505305285282,0,0,0,0,0,0
13100933010497,"""""",2005,63046,38.646206,-120.181185,6900,2103.12,63046,125-125,Jeffrey pine-California mixed conifer,10-10,0-0,0.7803-0.2197,63046,51.961413392636516,0,29.740775883370397,7.406879169755373,14.813758339510747,107.81265828735586,24.75033633771171,24.75033633771171,2.607216730626506,4.290519554995268,0,0,0,17.852600052089933,0,0,0,0,0,0
23654710010900,"""""",2001,60635,38.790964,-120.339092,6300,1920.24,60635,280-150,California mixed conifer-Ponderosa pine,40-40,0-0,0.75-0.25,60635,304.7580084012849,208.18543118359278,74.35193970842599,17.282718062762537,4.9379194465035825,141.9660994505204,32.59087351865707,32.59087351865707,3.4292820968136533,0,5.639745890088001,0,0,4.740688996267018,0,0,13.575624134785356,0,5.205532400703041,0
24274658010900,"""""",2003,63155,39.106974,-120.60405,4900,1493.52,63155,115-50,White fir-NA,10-10,0-0,0.917-0.083,63155,559.9669335310106,356.8893106004448,163.57426735853718,32.09647640227328,7.406879169755373,257.59240993544256,59.13497436405967,59.13497436405967,48.99665573815321,0,2.119072498604227,0,0,0,0,0,1.6059741478537977,0,0,6.41327197944844
23775896010900,"""""",2002,86237,38.997989,-120.603887,4300,1310.64,86237,315,California mixed conifer,10,0,1,86237,168.28566839634297,104.09271559179639,0,19.75167778601433,44.441275018532245,285.9417913955816,65.64308516710088,63.61476385560422,3.164185792708788,0,21.406309993903523,0,0,0,2.1964115435707807,0,0,36.84785652542112,0,0
29394780010497,"""""",2008,83578,38.997491,-120.416803,5500,1676.4,83578,NA-206,NA-California mixed conifer,10-10,NA-22,0.1065-0.8935,83578,371.53318013343215,133.8334914751668,178.4446553002224,37.03439584877687,22.220637509266123,288.340891744264,66.1938418359472,66.1938418359472,34.99425921294387,0,26.27487466186716,0,0,0,4.924707961136174,0,0,0,0,0
29880785010497,"""""",2009,56469,38.767323,-120.208249,6700,2042.16,56469,180-0,White fir-Nonstocked,10-10,22-0,0.5905-0.4095,56469,203.07762293056584,104.09271559179639,59.48155176674079,22.220637509266123,17.282718062762537,187.37753249670465,43.01588538020349,43.01588538020349,22.209927071146677,14.805995669924194,0,0,0,0,5.9999626391326215,0,0,0,0,0
29880313010497,"""""",2009,79600,39.108067,-120.407161,6500,1981.2,79600,153-NA,California mixed conifer-NA,10-10,0-NA,0.8971-0.1029,79600,12.344798616258958,0,0,4.9379194465035825,7.406879169755373,46.96504722759085,10.781671961943577,10.781671961943577,4.203934772055457,0,0,0,0,6.5777371898881185,0,0,0,0,0,0
13101961010497,"""""",2005,92436,38.805142,-120.171839,7500,2286,92436,125,Red fir,10,0,1,92436,14.813758339510747,0,0,9.875838893007165,4.9379194465035825,43.14593679130914,9.904926417307257,9.904926417307257,0,9.904926417307257,0,0,0,0,0,0,0,0,0,0
23841482010900,"""""",2002,91643,38.852045,-120.298079,5900,1798.3200000000002,91643,100,California mixed conifer,10,0,1,91643,364.1829305658512,178.4446553002224,148.70387941685198,37.03439584877687,0,172.16863749301754,39.52440977199705,39.52440977199705,6.418746222636471,0,20.85887310403245,0,5.75944390827463,1.7395665499501554,0,0,4.747779987103342,0,0,0
40224530010497,"""""",2010,94818,38.661047,-120.306946,6500,1981.2,94818,65,White fir,10,22,1,94818,527.7571979243884,312.2781467753892,178.4446553002224,37.03439584877687,0,199.47569165972695,45.79323558294019,45.7932355829402,44.998748660087635,0,0.7944869228525632,0,0,0,0,0,0,0,0,0
40224537010497,"""""",2010,84622,38.748696,-120.177015,7500,2286,84622,104-154,Red fir-Jeffrey pine,10-10,22-22,0.75-0.25,84622,188.32049419322954,178.4446553002224,0,7.406879169755373,2.4689597232517912,48.03479315903676,11.027251395933751,11.02725139593375,1.3944614826717205,6.734971925328592,0,0,0,2.897817987933437,0,0,0,0,0,0
22953065010497,"""""",2007,51992,38.484068,-120.095327,7300,2225.04,51992,175,White fir,10,22,1,51992,430.8448430936496,104.09271559179639,223.055819125278,88.88255003706449,14.813758339510747,371.02289160616783,85.17498318024474,85.17498318024474,84.81623298468654,0.35875019555820065,0,0,0,0,0,0,0,0,0,0
40224531010497,"""""",2010,91575,38.687188,-120.149527,6500,1981.2,91575,94-254,California mixed conifer-NA,10-10,22-22,0.75-0.25,91575,198.25296268841117,118.96310353348159,74.35193970842599,2.4689597232517912,2.4689597232517912,76.69413378617178,17.606518905023883,17.606518905023883,9.588057163030703,0,0,0.3086412100412498,4.0295604392701225,3.6802600926818068,0,0,0,0,0,0
25151519010900,"""""",2004,97782,38.553151,-120.382223,5100,1554.48,97782,80,California mixed conifer,10,0,1,97782,334.4987842846553,223.055819125278,89.2223276501112,17.282718062762537,4.9379194465035825,146.74657536416336,33.68831781320026,33.68831781320026,6.211856463227672,0,17.332374536754237,0,0,0,2.212625600393172,0,4.865469465909057,0,0,3.065991746916116
13157449010497,"""""",2005,66914,39.097919,-120.546835,5900,1798.3200000000002,66914,150,California mixed conifer,10,0,1,66914,297.1246108228317,178.4446553002224,44.6111638250556,51.84815418828762,22.220637509266123,237.51601720470245,54.52607703764913,54.52607703764913,26.268256304772372,7.234487536006265,17.320932056764416,0,0,0,3.7024011401060744,0,0,0,0,0
